지역코드	지역명	방향	각도	1월	2월	3월	4월	5월	6월	7월	8월	9월	10월	11월	12월	연간합
17	안동	동	45˚	104.24	119.47	151.91	162.91	213.31	198.61	161.93	159.04	148.74	128.37	92.45	94.44	1268.1
17	안동	동	60˚	98.72	112.51	140.32	149.60	189.20	177.05	146.42	146.42	136.47	119.21	86.92	90.87	1164.4
17	안동	동	90˚	82.09	91.17	109.51	116.18	137.32	128.92	110.19	113.23	105.92	94.63	69.92	76.53	902.6
17	안동	서	30˚	105.71	121.19	157.29	173.66	234.83	211.57	173.46	158.53	146.44	125.41	95.42	93.92	1313.5
17	안동	서	45˚	101.52	115.77	148.13	163.83	214.25	193.30	161.47	147.61	135.69	117.39	91.79	90.84	1228.7
17	안동	서	60˚	96.26	108.32	136.39	150.52	190.01	171.32	145.65	134.21	122.68	107.42	85.96	85.94	1121.3
17	안동	서	90˚	79.24	87.14	106.26	115.78	137.82	124.60	109.36	102.77	92.36	83.15	69.92	72.70	862.8
17	안동	북서	30˚	54.85	79.63	119.43	151.44	217.15	203.72	165.12	144.31	119.98	91.07	62.59	44.79	1063.2
17	안동	북서	45˚	41.13	63.38	97.40	131.06	185.55	177.83	146.72	125.63	99.36	73.63	52.04	33.86	897.7
17	안동	북서	60˚	36.37	54.45	81.62	112.36	152.89	148.94	125.70	107.78	83.07	62.40	46.42	30.73	762.5
17	안동	북서	90˚	35.98	46.87	64.24	84.25	105.90	103.81	91.51	81.55	63.24	50.74	39.68	31.75	584.5
17	안동	북동	30˚	55.83	81.34	121.52	151.31	216.61	206.74	165.62	151.16	127.83	96.58	63.00	46.46	1085.1
17	안동	북동	45˚	42.13	65.16	99.42	130.94	184.62	181.97	147.26	134.45	107.70	79.43	52.15	34.93	921.5
17	안동	북동	60˚	37.17	55.90	83.20	112.71	152.25	153.38	126.48	116.99	91.32	68.31	46.17	31.34	786.2
17	안동	북동	90˚	36.32	47.42	65.20	85.94	105.61	106.95	92.33	88.33	70.16	55.38	39.24	31.76	602.9
17	안동	북	30˚	28.29	56.10	100.52	141.13	210.42	202.88	162.71	141.25	110.49	74.24	44.51	21.69	946.9
17	안동	북	45˚	26.59	35.76	61.03	110.99	172.93	174.86	141.61	117.83	78.70	47.75	39.09	23.48	754.5
17	안동	북	60˚	28.99	37.15	43.85	76.78	127.27	138.38	113.81	89.22	53.67	46.20	38.68	25.66	599.8
17	안동	북	90˚	33.34	38.76	46.43	58.86	70.94	76.52	69.51	64.01	51.75	44.86	35.99	29.78	453.7
18	수원	수평	0˚	116.34	127.96	162.48	200.87	233.66	222.99	202.28	171.03	152.94	134.62	105.47	99.83	1410.7
18	수원	남	30˚	205.09	192.59	203.80	220.23	234.88	214.94	200.65	183.83	183.70	185.59	170.92	182.13	1736.7
18	수원	남	45˚	232.70	209.22	208.01	212.35	217.15	194.72	184.82	176.05	184.31	196.09	189.82	208.51	1762.0
18	수원	남	60˚	246.34	213.63	200.61	193.39	188.91	165.66	160.45	159.43	174.83	195.40	197.56	222.40	1692.1
18	수원	남	90˚	229.02	185.42	153.75	127.36	109.77	91.77	94.40	104.36	128.75	161.43	178.22	209.83	1293.9
18	수원	남동	30˚	172.74	171.27	188.67	208.88	230.34	211.87	199.66	177.53	172.98	170.69	148.41	155.86	1613.3
18	수원	남동	45˚	187.46	180.08	188.10	199.18	214.40	194.07	186.18	168.79	170.84	175.85	158.22	171.36	1602.4
18	수원	남동	60˚	191.90	179.48	179.61	181.92	191.02	170.19	166.24	153.90	161.21	171.80	159.07	177.39	1521.2
18	수원	남동	90˚	167.93	150.73	139.01	129.71	130.86	114.22	114.26	110.60	122.48	139.26	136.56	159.33	1178.6
18	수원	남서	30˚	179.99	171.84	191.43	216.91	234.09	218.93	200.12	181.58	174.29	166.70	151.53	155.51	1638.1
18	수원	남서	45˚	197.28	180.26	191.72	209.63	218.93	203.06	186.68	174.30	172.54	170.86	163.02	171.38	1635.4
18	수원	남서	60˚	203.62	179.72	183.82	193.68	195.67	180.00	166.69	160.15	162.94	165.99	165.17	177.37	1558.5
18	수원	남서	90˚	180.92	150.59	143.35	141.03	134.17	121.83	114.80	115.88	124.21	133.19	142.77	158.63	1212.5
18	수원	동	30˚	109.95	124.68	155.46	185.90	218.60	206.57	193.72	163.33	147.26	132.86	101.33	98.24	1343.0
18	수원	동	45˚	105.67	120.61	147.16	171.59	201.28	189.23	180.09	151.81	139.04	127.26	97.46	95.76	1261.8
18	수원	동	60˚	99.91	114.58	136.33	154.74	180.55	168.86	162.35	137.70	128.08	118.79	91.93	92.24	1158.7
18	수원	동	90˚	83.64	94.63	107.81	117.32	134.32	125.31	121.06	104.97	100.46	95.55	75.45	78.70	905.1
18	수원	서	30˚	117.17	124.87	159.18	196.37	223.33	216.57	194.28	169.05	149.40	128.02	105.28	98.21	1375.0
18	수원	서	45˚	114.54	120.66	152.03	185.05	207.18	201.99	180.66	159.46	141.86	121.18	101.96	95.92	1302.3
18	수원	서	60˚	110.30	114.55	141.64	169.37	186.75	182.52	162.99	145.94	131.40	112.31	96.26	91.41	1202.1
18	수원	서	90˚	93.66	94.84	111.98	129.05	139.30	136.05	121.90	110.92	102.93	89.65	80.29	78.24	941.3
18	수원	북서	30˚	53.53	75.21	120.29	166.96	205.66	206.31	183.54	151.22	118.81	86.91	57.06	42.42	1073.5
18	수원	북서	45˚	38.96	58.67	99.88	142.18	178.46	183.29	161.94	132.71	100.02	68.69	43.75	31.05	906.8
18	수원	북서	60˚	34.61	50.69	85.13	119.63	150.34	156.71	138.21	114.10	85.34	58.14	38.66	28.64	775.5
18	수원	북서	90˚	35.76	45.54	67.64	88.62	108.33	112.04	100.48	85.19	67.00	49.17	36.90	31.00	605.2
18	수원	북동	30˚	50.62	75.48	117.50	159.22	202.13	198.73	183.06	146.98	117.19	89.94	55.49	42.78	1052.5
18	수원	북동	45˚	36.32	58.91	96.42	132.84	173.58	173.06	161.45	126.97	97.67	72.09	42.24	31.43	880.1
18	수원	북동	60˚	32.19	50.48	82.13	110.72	145.34	145.54	137.75	108.22	82.97	61.44	37.44	28.70	748.4
18	수원	북동	90˚	34.54	45.11	66.10	83.36	104.60	104.46	99.83	82.07	65.24	51.45	36.28	30.93	587.9
18	수원	북	30˚	21.13	46.31	98.75	150.38	197.65	200.12	179.80	141.91	102.75	64.83	30.74	18.17	916.9
18	수원	북	45˚	21.91	28.76	60.31	113.30	163.80	172.68	154.54	116.46	69.85	37.13	26.54	20.48	722.2
18	수원	북	60˚	25.18	31.50	46.39	72.53	122.24	136.84	122.02	85.90	47.72	37.47	28.75	23.16	571.0
18	수원	북	90˚	32.06	36.49	48.66	57.52	72.92	77.93	74.07	62.48	47.82	39.93	32.48	28.78	446.9
19	대관	수평	0˚	101.19	121.02	171.44	213.71	245.61	201.89	165.52	159.92	146.72	152.26	102.13	97.27	1373.1
19	대관	남	30˚	165.93	174.96	209.09	232.94	243.38	196.87	165.96	170.37	169.96	202.93	159.07	168.70	1650.8
19	대관	남	45˚	184.94	187.72	211.10	223.73	223.19	180.05	153.96	162.41	168.55	211.95	174.76	190.81	1659.8
19	대관	남	60˚	193.09	189.63	201.46	202.57	191.85	155.01	134.75	146.20	158.39	209.01	180.29	201.63	1579.6
19	대관	남	90˚	175.38	161.08	150.58	130.33	107.02	90.67	81.94	94.18	115.03	168.87	160.08	187.23	1183.5
19	대관	남동	30˚	144.31	157.35	192.74	223.23	240.28	197.28	166.77	165.07	161.51	185.84	139.61	144.20	1547.3
19	대관	남동	45˚	154.74	163.51	189.14	212.81	222.08	182.87	156.62	156.07	157.79	188.67	147.51	156.24	1524.9
19	대관	남동	60˚	156.69	161.00	177.34	194.66	196.24	162.15	140.73	141.15	147.60	182.06	147.28	159.81	1436.0
19	대관	남동	90˚	134.69	131.75	132.14	139.33	131.51	110.74	99.21	99.19	110.48	144.04	124.69	140.31	1093.4
19	대관	남서	30˚	145.93	156.69	197.31	226.80	240.96	196.91	164.43	166.74	163.21	185.21	141.63	147.32	1558.3
19	대관	남서	45˚	156.67	162.22	195.29	217.44	223.07	182.37	154.00	158.58	160.09	188.30	150.80	160.89	1540.9
19	대관	남서	60˚	158.98	159.41	184.53	199.72	197.03	161.79	138.37	144.11	150.12	181.88	151.47	165.45	1455.3
19	대관	남서	90˚	137.40	129.88	139.27	143.84	131.89	110.99	97.56	101.68	112.89	143.88	128.88	146.25	1112.9
19	대관	동	30˚	98.13	116.94	159.07	199.09	229.49	194.63	163.27	152.53	141.64	145.99	98.49	93.59	1310.3
19	대관	동	45˚	94.13	111.23	147.22	184.55	210.26	180.83	153.30	140.79	133.32	137.93	94.57	90.03	1226.3
19	대관	동	60˚	88.50	103.71	133.23	167.19	187.21	162.61	139.52	126.34	122.22	127.33	88.94	85.87	1119.8
19	대관	동	90˚	73.09	82.96	100.64	126.92	137.25	120.72	106.44	93.77	94.64	100.86	72.50	72.06	863.4
19	대관	서	30˚	99.59	116.00	164.97	203.89	229.97	194.03	160.26	155.00	144.10	145.57	101.06	97.66	1324.4
19	대관	서	45˚	96.09	109.99	154.62	190.74	210.87	180.19	149.88	144.18	136.44	137.54	97.46	95.47	1244.9
19	대관	서	60˚	91.32	102.19	141.07	173.88	187.74	162.28	136.24	129.88	125.61	127.11	91.63	91.01	1140.0
19	대관	서	90˚	75.12	81.57	107.43	132.24	137.02	119.95	103.14	96.02	96.88	99.52	76.06	76.55	877.8
19	대관	북서	30˚	53.76	73.79	127.11	172.78	213.09	187.68	153.49	140.01	120.50	101.88	58.47	47.88	1060.9
19	대관	북서	45˚	41.26	57.03	103.36	145.27	183.12	167.63	137.21	121.64	103.70	80.86	45.47	36.16	894.5
19	대관	북서	60˚	36.55	48.18	85.52	121.05	151.92	144.07	118.83	102.74	89.25	67.12	39.81	32.15	758.8
19	대관	북서	90˚	34.91	42.04	64.70	89.37	105.87	103.04	87.49	74.52	68.43	54.14	36.36	32.51	580.1
19	대관	북동	30˚	52.93	74.58	122.96	169.12	213.13	188.17	155.82	138.36	118.73	101.93	57.35	46.05	1052.6
19	대관	북동	45˚	40.55	57.88	98.68	140.63	182.71	168.31	140.28	119.25	101.50	81.15	44.29	35.10	885.4
19	대관	북동	60˚	35.98	48.74	81.28	116.41	151.65	144.62	121.91	100.48	87.36	68.28	38.39	31.83	751.2
19	대관	북동	90˚	34.74	42.14	62.23	86.35	106.57	104.38	90.51	73.83	67.69	55.88	35.52	32.10	579.1
19	대관	북	30˚	29.28	50.71	106.95	156.96	207.08	186.18	152.34	133.22	108.25	77.75	34.58	22.96	926.8
19	대관	북	45˚	27.14	30.33	67.21	115.95	171.10	164.10	134.06	109.72	81.24	43.33	27.37	24.42	729.5
19	대관	북	60˚	29.11	32.40	47.61	70.38	127.00	134.34	109.49	81.43	58.53	41.32	29.04	26.52	576.3
19	대관	북	90˚	32.23	35.60	48.41	54.35	70.99	80.55	68.67	57.04	53.33	43.07	31.60	30.31	443.1
20	추풍	수평	0˚	96.53	133.70	170.98	197.68	216.21	206.29	175.76	169.25	148.64	137.87	105.18	84.79	1345.7
20	추풍	남	30˚	158.16	190.15	212.84	216.11	216.33	199.77	175.34	179.87	173.10	184.62	166.56	145.44	1618.6
20	추풍	남	45˚	176.35	203.22	216.51	208.29	199.87	181.79	162.12	171.55	171.97	193.41	183.92	164.16	1628.9
20	추풍	남	60˚	184.28	204.75	208.09	189.64	173.82	155.52	141.50	154.85	161.84	191.43	190.61	173.25	1552.9
20	추풍	남	90˚	167.88	173.59	158.02	125.22	101.63	88.85	85.39	100.98	117.78	156.41	170.86	160.76	1171.3
20	추풍	남동	30˚	137.14	170.75	197.80	210.45	214.20	197.24	178.66	177.66	164.91	168.94	145.20	125.34	1524.2
20	추풍	남동	45˚	147.09	176.68	196.77	201.89	199.58	181.35	168.68	170.06	161.55	171.77	153.85	135.83	1507.0
20	추풍	남동	60˚	148.81	173.15	186.66	185.39	177.96	159.99	152.39	155.90	151.68	166.30	154.32	138.92	1423.8
20	추풍	남동	90˚	128.05	140.86	142.37	133.20	122.02	108.90	107.61	113.09	114.20	132.15	131.18	121.74	1090.7
20	추풍	남서	30˚	139.57	171.56	198.13	206.55	213.84	202.94	171.36	175.18	165.15	169.30	148.22	126.65	1524.1
20	추풍	남서	45˚	150.09	177.48	196.98	196.80	199.12	188.65	159.31	167.13	161.86	172.56	158.60	137.70	1507.6
20	추풍	남서	60˚	152.41	174.21	186.73	179.65	177.66	167.79	142.16	152.70	151.98	167.11	160.14	141.10	1425.1
20	추풍	남서	90˚	132.36	142.11	142.33	127.88	121.61	114.65	99.51	110.05	114.50	132.94	137.38	124.04	1093.4
20	추풍	동	30˚	93.01	127.51	162.49	189.91	204.83	193.07	176.03	166.05	144.22	132.85	100.22	81.89	1294.2
20	추풍	동	45˚	89.11	120.24	152.36	177.18	189.23	177.81	166.75	156.56	136.22	125.63	96.01	78.49	1216.5
20	추풍	동	60˚	83.28	111.15	139.51	160.67	169.97	159.28	152.84	143.54	125.31	115.94	90.59	73.97	1114.5
20	추풍	동	90˚	68.94	88.83	107.38	120.60	126.15	118.51	116.56	110.27	96.93	90.81	74.23	60.93	861.8
20	추풍	서	30˚	95.41	129.03	162.59	184.67	204.12	201.09	165.61	162.99	144.57	133.09	104.87	83.22	1293.3
20	추풍	서	45˚	92.17	122.59	152.23	170.41	188.42	187.98	153.36	152.58	136.67	125.91	101.42	80.18	1214.8
20	추풍	서	60˚	87.59	113.61	139.23	153.33	169.03	170.33	138.51	138.99	125.92	116.47	95.48	75.73	1112.8
20	추풍	서	90˚	72.10	89.38	107.79	114.59	125.04	127.26	104.93	106.35	97.44	91.56	78.87	62.67	859.9
20	추풍	북서	30˚	51.85	83.65	122.18	159.42	189.35	192.75	158.71	147.00	119.84	93.95	59.49	41.44	1037.4
20	추풍	북서	45˚	40.31	65.23	98.21	133.50	164.07	172.46	140.00	128.32	102.39	75.68	46.30	31.91	876.0
20	추풍	북서	60˚	36.04	54.78	81.50	110.95	138.11	148.58	120.15	110.16	88.08	64.34	40.50	28.95	747.2
20	추풍	북서	90˚	34.09	46.40	63.92	82.11	98.87	107.16	89.06	83.19	68.26	52.87	37.03	28.80	578.7
20	추풍	북동	30˚	50.49	82.29	122.12	163.21	190.04	186.60	166.79	149.46	119.54	93.70	56.95	40.94	1039.5
20	추풍	북동	45˚	39.35	64.18	98.18	138.34	164.96	164.14	150.87	131.35	102.03	75.48	44.15	31.57	880.8
20	추풍	북동	60˚	35.23	54.71	81.26	115.93	139.10	139.56	131.87	113.39	87.74	64.10	39.11	28.66	753.7
20	추풍	북동	90˚	33.94	46.87	63.32	85.30	100.02	100.54	97.41	85.69	67.84	52.60	36.68	28.64	584.0
20	추풍	북	30˚	28.98	57.78	101.56	149.73	184.28	187.70	160.12	141.31	107.62	72.46	33.89	22.53	912.8
20	추풍	북	45˚	28.13	37.22	60.16	114.24	153.90	163.80	140.02	116.68	79.32	44.43	29.07	23.97	725.3
20	추풍	북	60˚	29.67	38.27	44.29	74.88	116.46	132.13	113.37	87.01	56.90	43.80	30.68	25.38	580.1
20	추풍	북	90˚	31.84	39.46	46.69	58.98	70.00	77.65	70.79	62.61	52.30	43.54	33.08	27.58	449.0
21	포츠담	남	30˚	50.0	55.0	121.0	217.0	230.0	241.0	208.0	199.0	157.0	110.0	41.0	26.0	1212
21	포츠담		45˚	57.0	56.0	124.0	214.0	218.0	224.0	194.0	193.0	160.0	119.0	44.0	29.0	1195
21	포츠담		60˚	61.0	55.0	121.0	201.0	196.0	197.0	172.0	178.0	155.0	121.0	44.0	31.0	1122
21	포츠담		90˚	59.0	47.0	98.0	147.0	132.0	124.0	113.0	127.0	123.0	106.0	39.0	29.0	837
21	포츠담	남동	30˚	46.0	52.0	114.0	214.0	227.0	242.0	212.0	194.0	147.0	102.0	38.0	23.0	1179
21	포츠담		45˚	51.0	53.0	116.0	212.0	217.0	229.0	201.0	188.0	148.0	107.0	39.0	25.0	1161
21	포츠담		60˚	54.0	51.0	112.0	201.0	198.0	207.0	183.0	175.0	141.0	107.0	38.0	26.0	1093
21	포츠담		90˚	50.0	42.0	90.0	156.0	143.0	146.0	132.0	130.0	111.0	91.0	32.0	23.0	839
21	포츠담	남서	30˚	40.0	49.0	110.0	201.0	222.0	234.0	201.0	188.0	145.0	96.0	37.0	23.0	1132
21	포츠담		45˚	43.0	48.0	110.0	195.0	209.0	218.0	188.0	181.0	145.0	99.0	38.0	24.0	1097
21	포츠담		60˚	44.0	46.0	105.0	181.0	190.0	195.0	169.0	167.0	138.0	97.0	37.0	25.0	1021
21	포츠담		90˚	40.0	36.0	83.0	136.0	137.0	135.0	120.0	123.0	108.0	80.0	31.0	22.0	770
21	포츠담	동	30˚	31.0	43.0	95.0	189.0	211.0	231.0	205.0	173.0	122.0	77.0	30.0	17.0	1043
21	포츠담		45˚	31.0	41.0	91.0	181.0	198.0	217.0	194.0	163.0	115.0	74.0	28.0	16.0	988
21	포츠담		60˚	30.0	38.0	85.0	170.0	180.0	198.0	179.0	150.0	106.0	70.0	26.0	15.0	913
21	포츠담		90˚	25.0	29.0	68.0	134.0	137.0	150.0	138.0	115.0	83.0	55.0	20.0	12.0	707
21	포츠담	서	30˚	25.0	40.0	90.0	172.0	202.0	219.0	188.0	165.0	120.0	70.0	29.0	16.0	978
21	포츠담		45˚	24.0	36.0	84.0	159.0	187.0	201.0	174.0	153.0	112.0	65.0	27.0	16.0	907
21	포츠담		60˚	22.0	33.0	78.0	146.0	169.0	181.0	157.0	139.0	103.0	60.0	25.0	14.0	825
21	포츠담		90˚	17.0	24.0	60.0	114.0	127.0	136.0	117.0	105.0	79.0	47.0	19.0	11.0	627
21	포츠담	북서	30˚	16.0	32.0	68.0	139.0	178.0	199.0	173.0	138.0	91.0	47.0	22.0	12.0	816
21	포츠담		45˚	15.0	28.0	58.0	116.0	151.0	169.0	149.0	116.0	77.0	40.0	20.0	11.0	696
21	포츠담		60˚	13.0	25.0	50.0	101.0	130.0	144.0	128.0	99.0	66.0	35.0	18.0	9.0	599
21	포츠담		90˚	11.0	18.0	38.0	78.0	96.0	108.0	95.0	74.0	51.0	28.0	13.0	7.0	452
21	포츠담	북동	30˚	17.0	34.0	71.0	151.0	185.0	209.0	187.0	144.0	93.0	50.0	22.0	12.0	860
21	포츠담		45˚	15.0	29.0	61.0	131.0	160.0	181.0	167.0	123.0	79.0	42.0	20.0	11.0	746
21	포츠담		60˚	14.0	26.0	54.0	114.0	139.0	157.0	148.0	107.0	68.0	36.0	18.0	9.0	652
21	포츠담		90˚	11.0	19.0	41.0	87.0	104.0	116.0	112.0	81.0	52.0	29.0	13.0	7.0	492
21	포츠담	북	30˚	16.0	29.0	56.0	128.0	172.0	197.0	175.0	129.0	77.0	36.0	21.0	11.0	767
21	포츠담		45˚	15.0	26.0	43.0	90.0	136.0	161.0	145.0	95.0	56.0	33.0	19.0	10.0	607
21	포츠담		60˚	13.0	24.0	39.0	71.0	101.0	119.0	113.0	72.0	50.0	30.0	17.0	9.0	482
21	포츠담		90˚	10.0	18.0	31.0	58.0	75.0	83.0	81.0	57.0	41.0	25.0	13.0	7.0	365
