지역코드	지역명	방향	각도	1월	2월	3월	4월	5월	6월	7월	8월	9월	10월	11월	12월	연간합
01	춘천	수평	0˚	29265.95	33883.34	46984.65	43238.18	52001.71	45122.89	44037.14	42090.58	38813.15	35834.47	31740.53	25788.31	342534.31
01	춘천	남	30˚	49496.25	50343.81	59478.26	47424.05	52117.58	43937.59	44388.44	45646.12	45495.36	49553.33	51286.28	46350.16	427484.62
01	춘천	남	45˚	55636.58	54495.18	60821.15	45763.24	48084.88	40037.39	41159.19	43843.96	45269.20	52437.71	56909.97	52897.33	435997.53
01	춘천	남	60˚	58500.54	55484.69	58696.56	41706.90	41669.29	34289.88	35989.77	39779.00	42629.15	52346.84	59189.28	56299.11	420713.81
01	춘천	남	90˚	53855.29	47928.47	44851.25	27556.77	23853.52	19303.59	21533.53	26095.45	30965.15	43466.46	53331.93	52969.34	325010.16
01	춘천	남동	30˚	43614.56	46231.17	55029.36	46563.33	52741.10	44229.77	44900.77	43470.92	45054.52	47091.94	45970.95	40456.06	405491.42
01	춘천	남동	45˚	47444.90	48907.01	54971.52	44952.15	49550.95	40859.69	42171.21	41220.37	44796.73	49116.97	49408.02	44581.56	407296.23
01	춘천	남동	60˚	48588.36	48893.34	52431.70	41558.60	44378.05	35948.59	37792.34	37467.00	42399.01	48555.66	50093.32	46257.21	389965.91
01	춘천	남동	90˚	42696.15	41165.53	40398.69	30328.73	30224.70	23841.23	26033.56	26491.49	32005.85	40109.82	43386.60	41639.65	305158.15
01	춘천	남서	30˚	42638.55	43783.44	54824.62	45369.93	49894.27	43307.32	42972.46	45083.72	41234.17	43004.57	43747.14	39161.75	390736.13
01	춘천	남서	45˚	45941.12	45379.70	54652.05	43368.15	45721.73	39760.70	39887.80	43370.13	39615.18	43585.45	46455.18	42847.46	387426.85
01	춘천	남서	60˚	46774.32	44706.45	52106.35	39749.69	40180.08	34867.39	35436.84	39812.05	36488.35	41990.01	46534.57	44123.74	367058.55
01	춘천	남서	90˚	40699.21	36692.04	40150.81	28555.11	26830.86	23052.46	24219.51	28486.52	26376.85	33217.14	39376.49	39123.10	282305.91
01	춘천	동	30˚	29515.51	34557.51	44460.79	42387.53	50610.03	43325.22	43650.08	39390.99	39809.99	37503.90	31822.01	26353.85	338495.82
01	춘천	동	45˚	28841.62	33528.64	41815.50	39993.51	47132.64	39940.47	40808.96	36313.96	38006.64	36597.59	30782.95	25917.19	321138.25
01	춘천	동	60˚	27444.71	31719.51	38510.08	36697.54	42468.98	35552.28	36839.95	32563.78	35031.90	34553.89	29189.39	24959.83	296156.58
01	춘천	동	90˚	23165.35	26021.41	30086.50	28139.34	31203.15	25923.44	27549.45	24186.05	26787.22	27819.25	23932.99	21183.62	230714.01
01	춘천	서	30˚	28279.23	31567.70	44234.59	40680.24	46528.21	41992.59	40944.02	41635.70	34770.67	32208.01	29303.14	24841.22	319322.28
01	춘천	서	45˚	27215.13	29853.08	41594.85	37798.88	41874.05	38340.16	37530.70	39097.41	31685.89	29919.59	27677.24	24058.00	297142.39
01	춘천	서	60˚	25874.81	27719.97	38239.63	34232.71	36811.85	33898.18	33406.34	35497.65	28266.28	27455.28	25561.32	22785.57	270170.86
01	춘천	서	90˚	21426.02	22207.26	29835.10	25906.85	26695.70	24356.29	24380.71	26651.64	21047.73	21842.42	20813.29	19349.11	207867.11
01	춘천	북서	30˚	14706.71	19513.61	32105.04	35196.63	43100.17	40173.56	38830.71	36779.31	28706.72	21932.84	15758.81	11494.32	247413.00
01	춘천	북서	45˚	11359.61	14957.49	25427.42	29709.59	36054.98	34937.67	33689.15	31951.01	23371.97	17191.84	11748.36	8885.76	204316.55
01	춘천	북서	60˚	10280.93	12847.35	20903.18	24909.88	29375.49	29153.67	28294.41	27076.73	19463.99	14755.06	10309.61	8364.83	172449.84
01	춘천	북서	90˚	10042.51	11651.61	16430.27	18758.19	20746.01	20158.22	20093.70	20015.68	15089.94	12892.92	10023.63	8759.28	135012.86
01	춘천	북동	30˚	15175.50	21237.70	32243.32	36505.39	46207.96	41274.99	41029.36	35094.60	32341.14	25388.24	17063.32	12218.76	260118.96
01	춘천	북동	45˚	11811.28	16714.33	25492.09	31399.78	40186.93	36376.85	36545.99	29819.32	27627.70	20680.65	12880.68	9362.63	218578.00
01	춘천	북동	60˚	10654.95	14354.91	20963.60	26691.89	33764.35	30667.00	31274.93	24944.92	23448.13	17609.79	11186.76	8605.97	185858.99
01	춘천	북동	90˚	10468.86	12570.49	16538.64	20137.66	23726.66	21585.75	22760.93	18523.84	17577.81	14452.82	10424.97	8834.70	144438.23
01	춘천	북	30˚	7919.57	13142.03	25845.94	33283.45	43220.13	40131.56	39117.07	34022.35	27311.17	17291.85	8810.99	6030.81	216743.32
01	춘천	북	45˚	7969.47	8579.48	13738.11	25694.95	35362.41	34491.84	33608.67	27359.58	19543.72	10351.01	7684.67	6622.95	169153.41
01	춘천	북	60˚	8533.80	9135.87	9774.58	17120.94	25857.80	27222.79	26524.23	19512.56	13558.96	10493.71	8252.94	7226.27	134066.03
01	춘천	북	90˚	9443.36	10005.53	11207.92	13416.08	14956.07	15662.18	16302.04	14471.69	12781.94	10952.93	9268.79	8300.76	107248.86
02	강릉	수평	0˚	29902.38	34045.96	43643.78	46995.12	51370.97	48064.35	42650.96	41442.39	41525.80	40314.35	28724.32	27809.29	348089.57
02	강릉	남	30˚	51130.29	50408.39	55495.72	51803.07	51190.76	46251.91	42747.49	44496.72	49789.97	56745.95	45242.26	50032.80	434665.98
02	강릉	남	45˚	57613.29	54506.55	56901.17	50017.49	47081.02	41803.47	39545.47	42540.16	49897.78	60298.91	49888.64	57102.43	443231.06
02	강릉	남	60˚	60685.82	55444.84	55094.59	45568.03	40656.83	35415.11	34459.55	38435.38	47254.10	60346.36	51645.98	60768.57	427507.49
02	강릉	남	90˚	56008.58	47805.80	42547.78	29900.50	23011.13	19255.40	20436.36	24903.79	34605.97	50150.85	46219.61	57139.96	329715.81
02	강릉	남동	30˚	43859.09	45063.86	51251.95	48847.12	50006.49	45975.96	41818.32	42160.51	46529.97	50598.78	40084.63	42200.99	400408.77
02	강릉	남동	45˚	47447.49	47138.55	51219.28	46564.20	46182.61	42162.43	38758.43	39836.94	45744.71	51905.22	42666.93	46027.54	398321.53
02	강릉	남동	60˚	48453.24	46762.96	48958.99	42548.70	40766.94	36946.89	34505.41	36075.11	42976.82	50475.28	42855.70	47331.63	378546.50
02	강릉	남동	90˚	42292.73	38897.09	37820.19	30377.34	27410.35	24464.71	23897.48	25489.61	32331.00	40626.77	36762.30	42043.70	293620.42
02	강릉	남서	30˚	44620.12	45079.51	51360.63	50791.92	50902.11	46508.74	42880.84	44705.74	47174.10	51653.10	39732.37	43555.27	408202.86
02	강릉	남서	45˚	48433.27	47075.86	51330.25	49086.64	47341.92	42793.29	40231.90	43176.61	46548.36	53459.21	42274.12	48028.82	408750.18
02	강릉	남서	60˚	49644.29	46745.05	49076.34	45360.98	42039.71	37615.52	36099.89	39847.11	43772.80	52309.70	42445.76	49727.80	390379.28
02	강릉	남서	90˚	43639.26	38831.48	37968.70	32907.16	28475.59	25060.47	25024.42	28856.67	32971.99	42429.62	36176.18	44526.16	304302.93
02	강릉	동	30˚	28794.01	32982.13	41474.30	42949.81	47296.49	44863.15	40127.36	38356.97	39372.02	37839.95	28262.17	26344.81	327699.94
02	강릉	동	45˚	27736.61	31664.54	39037.13	39528.11	43118.54	41135.97	36968.24	35249.01	36958.02	35719.38	27353.81	25349.46	306585.93
02	강릉	동	60˚	26261.51	29901.26	35959.07	35605.53	38313.18	36641.29	33245.32	31608.15	33830.09	33069.15	25851.69	24189.22	280730.55
02	강릉	동	90˚	21961.13	24458.14	28032.41	26911.86	28214.78	26822.76	24889.78	23776.75	25938.04	26454.43	21069.94	20417.85	218238.41
02	강릉	서	30˚	29531.16	33125.88	41644.99	45489.12	48391.66	45657.79	41578.54	41828.59	40161.98	39090.38	27864.91	27918.05	337733.35
02	강릉	서	45˚	28681.68	31794.61	39253.55	42760.16	44552.39	42114.99	38836.39	39741.76	37768.65	37190.32	26713.59	27372.53	319090.99
02	강릉	서	60˚	27440.99	29901.37	36167.72	39034.28	39909.97	37637.97	35112.74	36474.68	34663.95	34666.07	25000.01	26148.24	293780.57
02	강릉	서	90˚	23010.56	24236.58	28242.57	29636.42	29236.10	27749.01	26284.31	27746.72	26937.38	28009.26	20710.75	22311.58	229432.94
02	강릉	북서	30˚	14562.83	20512.35	30538.51	38003.59	44440.06	43556.20	39078.65	37011.18	31796.39	25178.23	15894.39	12420.42	258047.72
02	강릉	북서	45˚	10939.25	15988.74	24510.24	31927.45	38137.17	38171.92	34622.13	32579.51	26315.13	19436.75	12444.06	9182.47	215161.79
02	강릉	북서	60˚	9764.99	13702.70	20438.28	26561.64	31733.96	32165.79	29626.61	27906.99	22151.87	16228.37	11056.25	8406.03	182616.09
02	강릉	북서	90˚	9724.81	12064.47	16191.17	19595.21	22141.56	22709.51	21407.23	20774.78	17315.04	13627.50	10233.38	8808.29	142232.03
02	강릉	북동	30˚	14257.77	20417.82	30398.30	36142.95	43699.30	42911.97	38071.42	34386.74	31272.90	24405.75	16237.60	11855.38	251471.43
02	강릉	북동	45˚	10720.44	16031.04	24319.26	29667.64	37090.04	37332.03	33222.75	29216.77	25831.74	18697.06	12618.18	8823.25	207291.20
02	강릉	북동	60˚	9552.06	13822.73	20250.55	24376.38	30645.75	31259.10	28234.82	24532.19	21615.90	15529.24	11007.66	8062.46	174619.85
02	강릉	북동	90˚	9586.52	12310.58	16042.47	18271.93	21762.44	21995.37	20561.99	18527.45	16542.75	13231.29	10155.23	8609.29	137078.88
02	강릉	북	30˚	6937.88	13243.90	24708.09	33828.06	42689.92	42666.22	37790.66	33858.90	27553.54	17216.05	9466.15	5580.68	216203.90
02	강릉	북	45˚	6920.86	8455.85	13782.18	24544.43	34927.70	36524.17	32426.00	27426.02	18453.57	8491.78	8168.03	6188.16	165660.32
02	강릉	북	60˚	7596.16	9073.45	10843.35	14538.82	25540.74	28594.79	25549.82	19779.36	12300.04	8922.07	8543.24	6867.19	130354.14
02	강릉	북	90˚	8900.12	10081.89	11749.57	11927.71	14538.63	15846.93	15520.08	14266.04	12370.86	10413.49	9061.24	8240.95	104423.75
03	서울	수평	0˚	32254.02	34821.49	44520.91	42516.61	48899.88	45174.05	42236.97	38053.79	38780.44	35044.12	28444.93	26721.68	334131.71
03	서울	남	30˚	53231.05	49949.08	55478.81	47045.65	49006.79	43521.23	43048.55	41222.85	45259.97	48015.45	43608.80	45696.74	412520.43
03	서울	남	45˚	59408.66	53492.52	56465.41	45591.10	45292.56	39421.71	40183.32	39668.08	44993.06	50659.78	47735.28	51526.75	419264.79
03	서울	남	60˚	62080.94	53969.58	54297.32	41744.79	39385.90	33508.78	35406.88	36145.02	42365.51	50442.01	49127.44	54328.93	403397.79
03	서울	남	90˚	56432.36	45805.68	41293.01	28031.31	22966.50	18523.88	21806.96	24183.94	30839.12	41673.61	43522.12	50305.26	310285.50
03	서울	남동	30˚	45753.30	44649.41	50509.71	45923.84	48086.91	43482.53	43261.85	39727.87	43417.78	43203.00	39185.12	39193.36	384294.67
03	서울	남동	45˚	48877.62	46236.03	49791.09	44277.92	44573.28	39981.23	40823.85	38021.10	42668.61	44034.29	41488.16	42349.14	381832.03
03	서울	남동	60˚	49215.64	45319.36	46803.58	40769.55	39540.47	35169.65	36726.27	34948.19	40172.68	42749.81	41567.41	43165.99	362087.25
03	서울	남동	90˚	41730.40	36791.66	35084.89	29404.14	26824.87	23518.71	25647.79	25501.92	30387.12	34204.24	35170.88	37555.26	278582.94
03	서울	남서	30˚	46885.29	44942.44	52266.10	44641.16	48427.85	43577.83	41886.14	40890.08	42744.24	44182.51	38170.80	40033.18	386018.75
03	서울	남서	45˚	50434.40	46531.57	52141.74	42585.72	45008.37	40112.32	39077.78	39520.73	41782.52	45457.29	40187.19	43544.14	384327.23
03	서울	남서	60˚	51124.99	45648.47	49529.43	38941.91	40040.84	35274.27	34854.92	36483.57	39144.90	44380.33	40004.02	44609.37	365060.09
03	서울	남서	90˚	43933.07	37001.50	37691.47	27760.25	27200.55	23526.69	24113.36	26793.99	29300.79	35811.71	33429.26	39173.76	281587.36
03	서울	동	30˚	29552.25	32978.01	40764.35	41581.77	45619.12	42679.37	41978.66	36563.29	37976.43	33261.46	28118.20	25309.14	318685.31
03	서울	동	45˚	27272.58	30949.24	37559.89	38888.69	41752.04	39335.67	39341.75	34387.74	35990.07	31443.13	26940.45	23929.63	297780.35
03	서울	동	60˚	24552.64	28414.44	33913.90	35282.18	37169.91	35180.37	35619.10	31457.94	33201.70	29076.11	25245.36	22226.90	271137.70
03	서울	동	90˚	19301.20	22323.91	25503.44	26518.03	27169.34	25932.52	26562.42	24077.12	25726.20	22898.51	20173.78	17910.94	207400.74
03	서울	서	30˚	30892.02	33282.58	42999.88	39848.89	46049.19	42713.94	40074.77	38162.25	37135.27	34431.18	27057.28	26294.93	320654.50
03	서울	서	45˚	28906.68	31306.07	40288.60	36796.28	42311.67	39347.50	36933.69	36151.27	34921.99	32824.68	25577.02	25140.72	299883.13
03	서울	서	60˚	26699.23	28785.29	36712.31	33075.67	37761.82	35145.50	33017.36	33269.73	32010.32	30621.51	23581.89	23474.39	273327.26
03	서울	서	90˚	20903.13	22521.72	28133.18	24552.12	27570.86	25836.10	24539.27	25981.89	24683.46	24369.17	18789.48	19098.54	209638.09
03	서울	북서	30˚	15342.99	21067.15	32179.67	34747.38	42623.38	40875.12	38215.26	34129.58	30662.53	23593.86	16343.12	12942.03	250525.32
03	서울	북서	45˚	10799.45	16050.75	25786.37	29304.74	36743.74	35858.34	33605.94	30163.58	25974.33	18993.37	12831.11	9867.01	209117.28
03	서울	북서	60˚	9384.81	13438.79	21236.18	24471.50	30709.48	30243.64	28526.82	26218.40	22232.17	16177.50	11374.95	9009.42	177722.29
03	서울	북서	90˚	9488.41	11520.70	16308.13	18147.95	21621.30	21364.28	20789.61	20230.20	17273.60	13429.41	10298.20	9021.55	138543.53
03	서울	북동	30˚	14630.80	20894.95	30651.87	36026.20	42327.21	40898.22	39645.84	32892.34	31249.55	22840.42	16883.56	12564.73	249574.42
03	서울	북동	45˚	10348.22	15889.38	24108.26	30816.34	36335.18	35900.99	35541.20	28784.35	26652.84	18174.58	13317.46	9589.01	208676.07
03	서울	북동	60˚	9075.13	13271.90	19649.24	25957.45	30278.12	30353.25	30624.39	24834.92	22895.20	15411.17	11746.92	8833.55	177602.40
03	서울	북동	90˚	9425.60	11450.79	15195.69	19284.29	21429.14	21508.62	22116.34	18828.51	17661.93	12957.05	10514.28	8960.43	138383.79
03	서울	북	30˚	7677.98	14380.63	26301.02	33092.84	41241.72	40380.61	38190.72	31862.74	27757.39	17348.87	10744.76	7167.54	216610.41
03	서울	북	45˚	7474.13	8965.93	15478.44	25834.90	34204.58	34780.13	33247.53	26360.41	20225.31	10429.35	9385.89	7649.27	171311.71
03	서울	북	60˚	8081.65	9330.91	11597.55	17605.91	25622.17	27506.01	26764.16	19719.13	14416.00	10503.31	9641.56	8097.73	138199.36
03	서울	북	90˚	9233.36	9869.34	12108.92	14078.57	15206.02	15573.48	16959.59	14823.83	13336.54	10822.89	9731.14	8764.80	110002.45
04	인천	수평	0˚	30620.86	34333.82	38989.62	44821.63	51539.46	45117.90	43862.44	42609.27	42024.11	34970.08	27367.20	26114.00	337707.60
04	인천	남	30˚	52427.53	49572.48	48189.60	49062.77	51019.66	43627.24	43675.82	45213.52	49938.26	46516.17	42438.67	46359.81	414612.07
04	인천	남	45˚	59086.35	53224.40	48943.42	47306.54	46806.83	39656.41	40267.73	42993.15	49884.61	48600.86	46620.70	52761.10	420421.76
04	인천	남	60˚	62241.16	53836.14	47004.64	43089.15	40332.41	33893.01	34968.74	38652.48	47105.88	47978.97	48132.75	56038.61	403626.31
04	인천	남	90˚	57432.21	45982.35	35755.89	28465.42	22713.50	19192.90	20543.58	24749.90	34261.95	38966.51	42923.73	52556.97	308810.42
04	인천	남동	30˚	45309.19	44549.75	43618.17	47676.64	51051.35	43824.17	44623.17	45941.76	48115.68	42726.12	38136.15	39956.89	390959.95
04	인천	남동	45˚	49215.22	46389.76	42883.98	45760.18	47415.18	40463.51	42023.52	44321.29	47596.99	43401.08	40559.94	43760.19	389615.19
04	인천	남동	60˚	50297.15	45705.33	40260.15	41994.25	42089.60	35740.18	37655.06	40741.51	45048.18	42007.27	40835.84	45172.01	370396.98
04	인천	남동	90˚	44044.29	37624.34	30307.87	30055.28	28324.09	24054.20	25767.64	29203.18	34188.23	33339.92	34914.33	40271.68	286052.69
04	인천	남서	30˚	45299.80	44278.56	46408.12	46984.10	49678.26	43439.16	42217.90	42355.27	46103.47	42520.42	37029.63	39782.03	384062.55
04	인천	남서	45˚	49022.83	45884.00	46658.46	44765.21	45636.79	40006.35	38881.60	39611.94	44860.89	43177.53	39146.02	43512.86	380392.03
04	인천	남서	60˚	50041.21	45073.33	44657.04	40768.95	40159.01	35216.57	34281.55	35475.29	41881.25	41702.81	39147.50	44875.41	359986.63
04	인천	남서	90˚	43935.63	36863.51	34651.42	28829.45	26735.33	23509.04	23168.85	24663.21	31123.83	32984.60	33046.41	39937.58	276859.58
04	인천	동	30˚	29816.74	33117.46	35697.26	42885.90	48871.37	43135.97	43762.85	43331.78	41460.90	33796.81	27400.36	25927.10	328106.49
04	인천	동	45˚	28880.57	31540.63	33099.08	39938.25	45018.20	39943.08	41140.76	41177.65	39410.01	32013.90	26552.34	25340.83	309725.97
04	인천	동	60˚	27298.99	29364.17	30133.64	36115.00	40228.01	35814.33	37224.26	37757.47	36424.88	29597.99	25200.79	24288.25	284429.61
04	인천	동	90˚	23034.95	23635.44	23181.76	26833.35	29383.75	26344.66	27663.12	28282.41	28189.14	23237.55	20599.73	20610.83	219792.57
04	인천	서	30˚	29565.53	32733.13	39250.20	41859.15	46927.34	42450.63	40274.01	38470.76	38807.30	33499.37	26269.88	25695.00	318294.85
04	인천	서	45˚	28615.96	31024.50	37482.75	38456.91	42547.21	39040.41	36681.43	34859.99	36015.77	31615.67	25108.78	25043.44	296869.96
04	인천	서	60˚	27355.35	28797.44	34748.40	34473.64	37556.93	34795.08	32505.87	30900.25	32771.96	29223.26	23487.31	23969.36	270629.05
04	인천	서	90˚	22939.68	22970.22	27296.10	25789.00	27181.85	25354.16	23780.31	23044.48	25225.58	22885.04	19153.03	20360.57	208822.75
04	인천	북서	30˚	14361.76	20721.10	30086.25	35943.64	43526.41	40738.97	38401.67	34891.90	30969.73	23779.93	15797.94	12158.43	249530.31
04	인천	북서	45˚	10572.65	16081.71	25063.86	29889.34	36811.32	35774.68	33128.87	29275.40	25260.82	19178.60	12642.38	9362.40	206939.77
04	인천	북서	60˚	9356.05	13633.01	21268.86	24709.41	30227.20	30187.74	27651.45	24307.89	21108.00	16236.60	11282.38	8550.96	174382.07
04	인천	북서	90˚	9390.75	11648.22	16466.58	18365.30	21088.02	21284.46	19797.30	18261.51	16497.73	13193.55	10243.92	8763.18	135208.31
04	인천	북동	30˚	14423.16	20975.17	27660.60	36639.64	45030.07	41373.85	41069.42	38521.25	32837.11	23948.56	16375.93	12284.33	256683.84
04	인천	북동	45˚	10634.33	16356.93	22455.97	30905.38	38803.91	36612.83	36784.07	34049.02	27520.02	19347.18	13123.99	9429.81	216467.85
04	인천	북동	60˚	9336.60	13867.60	18895.39	25703.32	32344.84	31176.00	31561.19	29144.89	23237.66	16403.16	11658.67	8606.33	184239.04
04	인천	북동	90˚	9417.54	11828.15	14991.57	18616.41	22613.21	22140.08	22689.64	21129.08	17624.44	13336.74	10421.93	8778.80	141526.27
04	인천	북	30˚	6522.29	14043.07	24507.39	33574.00	42968.01	40569.96	38972.09	34977.51	27883.67	18519.54	10184.16	6137.14	218646.78
04	인천	북	45˚	6412.90	9126.41	15597.32	25347.18	35267.83	35141.29	33476.08	28462.98	18688.39	11227.11	9045.82	6668.32	171665.02
04	인천	북	60˚	7091.66	9451.41	11987.58	16317.50	25942.19	28056.73	26401.21	20702.92	12305.97	10890.62	9322.48	7224.49	135892.34
04	인천	북	90˚	8521.16	9911.78	12066.99	12977.64	14682.05	16266.40	15983.06	14513.96	12207.36	10827.73	9481.19	8242.63	106451.35
05	원주	수평	0˚	29332.18	35061.92	43405.26	42942.36	50091.82	45682.49	39918.44	39109.59	40357.85	35567.84	26879.97	26329.63	332016.29
05	원주	남	30˚	49389.57	51165.70	54433.68	46912.65	50363.14	44199.48	40582.48	41965.70	47610.41	48021.90	41460.98	45847.21	410084.62
05	원주	남	45˚	55440.46	55074.18	55509.94	45202.06	46513.87	40081.64	37869.14	40182.19	47475.67	50415.40	45472.57	51924.05	416701.01
05	원주	남	60˚	58224.83	55798.99	53461.27	41155.23	40346.61	34066.74	33355.01	36393.20	44785.29	49975.06	46880.76	54933.83	400713.53
05	원주	남	90˚	53470.58	47720.30	40750.53	27179.66	23137.82	18638.71	20524.70	23887.41	32609.82	40903.97	41687.08	51154.73	307400.36
05	원주	남동	30˚	42304.75	45602.07	50705.76	45430.07	49345.82	43866.05	40598.64	41127.08	45608.62	43744.71	36088.50	38801.84	381891.40
05	원주	남동	45˚	45541.84	47464.83	50480.22	43536.55	45754.80	40118.72	38195.11	39281.87	44922.32	44541.35	37917.66	41971.45	379263.33
05	원주	남동	60˚	46253.19	46827.65	47901.67	39934.90	40491.08	34991.42	34286.14	35900.20	42244.07	43106.36	37729.97	42884.23	359368.65
05	원주	남동	90˚	39979.25	38545.62	36442.16	28643.10	27175.55	22914.16	23907.09	25722.31	31747.08	34297.42	31756.64	37544.77	276197.58
05	원주	남서	30˚	43547.34	45949.81	50106.53	45233.19	49721.04	44162.98	39907.47	40801.54	44554.72	43821.63	37509.86	40411.39	383717.82
05	원주	남서	45˚	47186.56	47810.60	49693.23	43208.66	46153.85	40534.92	37374.11	38898.28	43528.61	44694.36	40040.36	44285.86	381958.73
05	원주	남서	60˚	48251.53	47206.32	47064.38	39557.24	40958.22	35473.49	33470.70	35491.04	40702.96	43226.65	40339.11	45639.81	362907.20
05	원주	남서	90˚	42285.43	38819.48	35621.10	28257.52	27567.38	23284.15	23190.59	25302.35	30366.47	34282.29	34525.17	40523.17	280125.27
05	원주	동	30˚	27961.76	33506.05	41337.16	40946.54	46683.53	42692.26	39449.84	38142.40	39463.69	34097.78	25566.72	24857.07	317439.89
05	원주	동	45˚	26812.31	31878.81	38649.73	38089.98	42638.92	38896.22	36888.82	35667.91	37232.28	32220.86	24483.22	23667.00	297277.68
05	원주	동	60˚	25207.38	29792.89	35304.17	34475.15	37804.42	34335.21	33301.99	32376.53	34200.53	29710.72	22965.42	22242.68	271389.01
05	원주	동	90˚	20942.88	24025.90	26973.55	25794.97	27483.07	24664.28	24963.44	24380.58	26534.65	23260.51	18551.44	18226.34	208613.45
05	원주	서	30˚	29247.41	33898.28	40619.28	40642.40	47135.22	43156.01	38468.36	37736.28	38115.62	34032.51	27376.91	26585.38	319114.50
05	원주	서	45˚	28401.81	32376.07	37756.48	37739.27	43231.18	39529.67	35710.52	35183.32	35621.77	32022.06	26582.57	25844.74	299361.16
05	원주	서	60˚	27168.10	30269.08	34236.13	34075.43	38481.69	35008.69	32069.01	31824.06	32482.76	29554.65	25097.80	24496.47	273605.00
05	원주	서	90˚	22637.74	24295.50	25995.51	25475.50	28036.69	25211.78	23801.72	23877.05	24740.37	23336.06	20709.10	20499.83	210674.37
05	원주	북서	30˚	15008.25	21180.88	30215.66	35082.81	43506.50	41237.53	36662.60	33989.67	30903.25	23612.07	16480.30	12772.55	248951.23
05	원주	북서	45˚	11475.81	16383.34	23895.79	29594.85	37300.33	36034.88	32529.08	29553.68	25681.47	18803.38	13291.14	9771.60	207840.57
05	원주	북서	60˚	10206.32	13861.87	19507.59	24690.53	30942.01	30118.02	27800.73	25150.40	21591.80	15915.58	11795.39	8950.16	175839.87
05	원주	북서	90˚	9877.21	12009.66	15120.49	18346.20	21660.78	20765.84	20169.18	18717.29	16507.84	13019.07	10447.50	9021.44	135682.58
05	원주	북동	30˚	14436.15	20927.38	30743.55	35259.66	43133.25	40871.89	37450.50	34314.69	31922.23	23675.56	15651.53	12166.68	248895.78
05	원주	북동	45˚	11034.59	16179.40	24480.87	29819.89	36807.61	35530.51	33576.98	29926.83	26830.04	18850.14	12547.65	9274.84	208256.97
05	원주	북동	60˚	9852.25	13701.78	20103.18	24924.66	30383.35	29556.55	28898.72	25529.43	22816.52	15820.97	11178.33	8510.29	176399.41
05	원주	북동	90˚	9782.57	11903.01	15682.59	18412.41	21269.66	20361.55	21095.61	19009.43	17664.72	12897.09	10168.34	8782.14	136694.09
05	원주	북	30˚	7624.66	13863.91	25265.11	32670.09	41994.00	40475.12	36397.36	32562.63	27852.31	18006.45	10354.33	6595.65	214813.59
05	원주	북	45˚	7584.48	8521.58	14542.14	25011.24	34575.94	34657.00	31846.20	26822.38	19520.11	10630.84	9083.55	7127.64	168330.70
05	원주	북	60˚	8180.94	9046.76	10853.78	16504.46	25537.53	27177.86	25807.32	19924.01	13392.08	10561.37	9331.59	7658.45	134633.13
05	원주	북	90˚	9202.62	9925.03	11575.18	12937.10	14785.13	15053.02	16400.22	14484.35	12852.56	10736.29	9402.66	8540.66	106625.26
06	청주	수평	0˚	26907.60	31672.97	41449.90	43220.67	50582.50	47992.87	40999.64	42499.27	41053.02	37867.07	30898.05	27126.73	337732.68
06	청주	남	30˚	43001.70	44320.69	51046.01	46972.71	50592.65	46524.01	40903.61	45196.91	47550.73	50473.97	47637.43	45618.08	408800.30
06	청주	남	45˚	47642.01	47146.57	51728.49	45159.49	46642.38	42268.79	37816.54	43056.27	47049.54	52734.36	52195.79	51229.85	412239.82
06	청주	남	60˚	49534.27	47328.00	49541.13	41009.37	40380.62	36023.02	32959.19	38762.49	44040.12	52030.13	53737.61	53849.84	393558.62
06	청주	남	90˚	44754.91	39889.09	37340.23	26882.56	22987.01	19973.80	19714.54	25035.42	31443.73	42118.58	47564.05	49616.33	297153.52
06	청주	남동	30˚	37972.28	39522.36	46764.13	45568.02	50001.81	46982.02	40442.78	44776.58	44740.26	45322.52	41581.56	38982.10	381717.84
06	청주	남동	45˚	40641.28	40563.91	46028.05	43582.06	46374.89	43305.62	37640.14	42756.47	43241.50	45676.77	43679.67	41862.93	376330.84
06	청주	남동	60˚	41080.13	39513.42	43272.94	39870.58	41020.61	38028.17	33538.55	38996.94	39878.12	43832.12	43424.67	42520.56	354108.94
06	청주	남동	90˚	35293.73	31824.83	32428.28	28399.15	27355.83	25076.60	23224.59	27798.99	28652.96	34236.98	36262.81	36819.38	268193.57
06	청주	남서	30˚	37692.63	40899.16	48383.49	45246.01	49716.18	45674.91	41026.75	43339.10	45503.61	46902.10	42608.55	40177.78	384973.15
06	청주	남서	45˚	40144.80	42420.92	48158.71	43096.55	45887.92	41648.26	38435.33	40985.10	44279.89	47873.96	45221.45	43583.77	380935.87
06	청주	남서	60˚	40474.16	41747.46	45737.79	39302.41	40465.01	36248.45	34383.85	37153.01	41009.60	46360.44	45310.28	44576.44	359729.35
06	청주	남서	90˚	34732.14	34196.82	34942.29	27893.63	26953.30	23788.23	23821.43	26168.53	29743.16	36754.02	38287.04	39055.91	274659.09
06	청주	동	30˚	26615.62	29973.24	38386.68	41196.50	47554.74	46131.71	39211.15	41831.67	38540.18	35261.18	28917.77	25523.77	320850.36
06	청주	동	45˚	25648.77	28222.53	35542.41	38261.89	43526.27	42488.26	36364.93	39191.78	35341.41	32903.62	27269.23	24168.07	298770.63
06	청주	동	60˚	24112.05	26129.74	32215.49	34509.86	38584.35	37762.80	32731.17	35619.02	31523.46	29992.90	25249.69	22611.69	271076.99
